Date,AccountId,AccountName,Service,Region,Cost,Currency,Month,Year,MonthName,Week,DayOfWeek,DayName,IsWeekend,YearMonth,ServiceCategory
2025-08-17,123456789012,Production,Amazon S3,ap-southeast-1,2.57,USD,8,2025,August,33,6,Sunday,True,2025-08,Storage
2025-08-17,123456789013,Development,Amazon S3,ap-southeast-1,2.54,USD,8,2025,August,33,6,Sunday,True,2025-08,Storage
2025-08-17,123456789014,Testing,Amazon S3,us-east-1,3.02,USD,8,2025,August,33,6,Sunday,True,2025-08,Storage
2025-08-17,123456789012,Production,Amazon RDS,ap-southeast-1,7.19,USD,8,2025,August,33,6,Sunday,True,2025-08,Database
2025-08-17,123456789013,Development,Amazon RDS,us-west-2,7.99,USD,8,2025,August,33,6,Sunday,True,2025-08,Database
2025-08-17,123456789014,Testing,Amazon RDS,us-east-1,6.33,USD,8,2025,August,33,6,Sunday,True,2025-08,Database
2025-08-17,123456789012,Production,AWS Lambda,eu-west-1,1.39,USD,8,2025,August,33,6,Sunday,True,2025-08,Compute
2025-08-17,123456789013,Development,AWS Lambda,us-east-1,1.61,USD,8,2025,August,33,6,Sunday,True,2025-08,Compute
2025-08-17,123456789014,Testing,AWS Lambda,eu-west-1,1.57,USD,8,2025,August,33,6,Sunday,True,2025-08,Compute
2025-08-17,123456789012,Production,Amazon CloudFront,ap-southeast-1,4.37,USD,8,2025,August,33,6,Sunday,True,2025-08,Networking
2025-08-17,123456789013,Development,Amazon CloudFront,ap-southeast-1,5.81,USD,8,2025,August,33,6,Sunday,True,2025-08,Networking
2025-08-17,123456789014,Testing,Amazon CloudFront,us-east-1,5.88,USD,8,2025,August,33,6,Sunday,True,2025-08,Networking
2025-08-17,123456789012,Production,Amazon DynamoDB,eu-west-1,2.17,USD,8,2025,August,33,6,Sunday,True,2025-08,Database
2025-08-17,123456789013,Development,Amazon DynamoDB,us-east-1,2.41,USD,8,2025,August,33,6,Sunday,True,2025-08,Database
2025-08-17,123456789014,Testing,Amazon DynamoDB,eu-west-1,1.82,USD,8,2025,August,33,6,Sunday,True,2025-08,Database
2025-08-17,123456789012,Production,Amazon ECS,us-west-2,9.02,USD,8,2025,August,33,6,Sunday,True,2025-08,Compute
2025-08-17,123456789013,Development,Amazon ECS,us-west-2,9.8,USD,8,2025,August,33,6,Sunday,True,2025-08,Compute
2025-08-17,123456789014,Testing,Amazon ECS,us-west-2,9.82,USD,8,2025,August,33,6,Sunday,True,2025-08,Compute
2025-08-17,123456789012,Production,Amazon VPC,us-east-1,0.81,USD,8,2025,August,33,6,Sunday,True,2025-08,Networking
2025-08-17,123456789013,Development,Amazon VPC,eu-west-1,0.57,USD,8,2025,August,33,6,Sunday,True,2025-08,Networking
2025-08-17,123456789014,Testing,Amazon VPC,us-east-1,0.6,USD,8,2025,August,33,6,Sunday,True,2025-08,Networking
2025-08-17,123456789012,Production,AWS Data Transfer,eu-west-1,3.17,USD,8,2025,August,33,6,Sunday,True,2025-08,Networking
2025-08-17,123456789013,Development,AWS Data Transfer,us-east-1,2.18,USD,8,2025,August,33,6,Sunday,True,2025-08,Networking
2025-08-17,123456789014,Testing,AWS Data Transfer,eu-west-1,2.71,USD,8,2025,August,33,6,Sunday,True,2025-08,Networking
2025-08-18,123456789012,Production,Amazon EC2,eu-west-1,22.18,USD,8,2025,August,34,0,Monday,False,2025-08,Compute
2025-08-18,123456789013,Development,Amazon EC2,us-east-1,24.11,USD,8,2025,August,34,0,Monday,False,2025-08,Compute
2025-08-18,123456789014,Testing,Amazon EC2,ap-southeast-1,16.23,USD,8,2025,August,34,0,Monday,False,2025-08,Compute
2025-08-18,123456789012,Production,Amazon S3,eu-west-1,7.24,USD,8,2025,August,34,0,Monday,False,2025-08,Storage
2025-08-18,123456789013,Development,Amazon S3,us-west-2,6.73,USD,8,2025,August,34,0,Monday,False,2025-08,Storage
2025-08-18,123456789014,Testing,Amazon S3,ap-southeast-1,7.74,USD,8,2025,August,34,0,Monday,False,2025-08,Storage
2025-08-18,123456789012,Production,Amazon RDS,us-west-2,15.57,USD,8,2025,August,34,0,Monday,False,2025-08,Database
2025-08-18,123456789013,Development,Amazon RDS,eu-west-1,14.06,USD,8,2025,August,34,0,Monday,False,2025-08,Database
2025-08-18,123456789014,Testing,Amazon RDS,eu-west-1,12.53,USD,8,2025,August,34,0,Monday,False,2025-08,Database
2025-08-18,123456789012,Production,AWS Lambda,us-east-1,3.2,USD,8,2025,August,34,0,Monday,False,2025-08,Compute
2025-08-18,123456789013,Development,AWS Lambda,eu-west-1,2.49,USD,8,2025,August,34,0,Monday,False,2025-08,Compute
2025-08-18,123456789014,Testing,AWS Lambda,us-east-1,2.69,USD,8,2025,August,34,0,Monday,False,2025-08,Compute
2025-08-18,123456789012,Production,Amazon CloudFront,ap-southeast-1,8.8,USD,8,2025,August,34,0,Monday,False,2025-08,Networking
2025-08-18,123456789013,Development,Amazon CloudFront,us-west-2,12.08,USD,8,2025,August,34,0,Monday,False,2025-08,Networking
2025-08-18,123456789014,Testing,Amazon CloudFront,us-west-2,11.87,USD,8,2025,August,34,0,Monday,False,2025-08,Networking
2025-08-18,123456789012,Production,Amazon DynamoDB,eu-west-1,3.7,USD,8,2025,August,34,0,Monday,False,2025-08,Database
2025-08-18,123456789013,Development,Amazon DynamoDB,us-east-1,3.21,USD,8,2025,August,34,0,Monday,False,2025-08,Database
2025-08-18,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,4.11,USD,8,2025,August,34,0,Monday,False,2025-08,Database
2025-08-18,123456789012,Production,Amazon ECS,us-east-1,14.79,USD,8,2025,August,34,0,Monday,False,2025-08,Compute
2025-08-18,123456789013,Development,Amazon ECS,eu-west-1,16.08,USD,8,2025,August,34,0,Monday,False,2025-08,Compute
2025-08-18,123456789014,Testing,Amazon ECS,us-west-2,18.65,USD,8,2025,August,34,0,Monday,False,2025-08,Compute
2025-08-18,123456789012,Production,Amazon VPC,eu-west-1,1.18,USD,8,2025,August,34,0,Monday,False,2025-08,Networking
2025-08-18,123456789013,Development,Amazon VPC,us-west-2,1.05,USD,8,2025,August,34,0,Monday,False,2025-08,Networking
2025-08-18,123456789014,Testing,Amazon VPC,ap-southeast-1,1.34,USD,8,2025,August,34,0,Monday,False,2025-08,Networking
2025-08-18,123456789012,Production,AWS Data Transfer,us-east-1,5.15,USD,8,2025,August,34,0,Monday,False,2025-08,Networking
2025-08-18,123456789013,Development,AWS Data Transfer,us-west-2,6.38,USD,8,2025,August,34,0,Monday,False,2025-08,Networking
2025-08-18,123456789014,Testing,AWS Data Transfer,eu-west-1,4.37,USD,8,2025,August,34,0,Monday,False,2025-08,Networking
2025-08-19,123456789012,Production,Amazon EC2,eu-west-1,20.89,USD,8,2025,August,34,1,Tuesday,False,2025-08,Compute
2025-08-19,123456789013,Development,Amazon EC2,ap-southeast-1,17.81,USD,8,2025,August,34,1,Tuesday,False,2025-08,Compute
2025-08-19,123456789014,Testing,Amazon EC2,eu-west-1,18.97,USD,8,2025,August,34,1,Tuesday,False,2025-08,Compute
2025-08-19,123456789012,Production,Amazon S3,ap-southeast-1,5.45,USD,8,2025,August,34,1,Tuesday,False,2025-08,Storage
2025-08-19,123456789013,Development,Amazon S3,us-west-2,5.45,USD,8,2025,August,34,1,Tuesday,False,2025-08,Storage
2025-08-19,123456789014,Testing,Amazon S3,us-east-1,8.14,USD,8,2025,August,34,1,Tuesday,False,2025-08,Storage
2025-08-19,123456789012,Production,Amazon RDS,ap-southeast-1,14.32,USD,8,2025,August,34,1,Tuesday,False,2025-08,Database
2025-08-19,123456789013,Development,Amazon RDS,ap-southeast-1,11.82,USD,8,2025,August,34,1,Tuesday,False,2025-08,Database
2025-08-19,123456789014,Testing,Amazon RDS,eu-west-1,15.37,USD,8,2025,August,34,1,Tuesday,False,2025-08,Database
2025-08-19,123456789012,Production,AWS Lambda,eu-west-1,2.05,USD,8,2025,August,34,1,Tuesday,False,2025-08,Compute
2025-08-19,123456789013,Development,AWS Lambda,eu-west-1,2.51,USD,8,2025,August,34,1,Tuesday,False,2025-08,Compute
2025-08-19,123456789014,Testing,AWS Lambda,us-east-1,2.93,USD,8,2025,August,34,1,Tuesday,False,2025-08,Compute
2025-08-19,123456789012,Production,Amazon CloudFront,ap-southeast-1,9.66,USD,8,2025,August,34,1,Tuesday,False,2025-08,Networking
2025-08-19,123456789013,Development,Amazon CloudFront,ap-southeast-1,10.85,USD,8,2025,August,34,1,Tuesday,False,2025-08,Networking
2025-08-19,123456789014,Testing,Amazon CloudFront,ap-southeast-1,10.18,USD,8,2025,August,34,1,Tuesday,False,2025-08,Networking
2025-08-19,123456789012,Production,Amazon DynamoDB,us-east-1,4.77,USD,8,2025,August,34,1,Tuesday,False,2025-08,Database
2025-08-19,123456789013,Development,Amazon DynamoDB,ap-southeast-1,3.51,USD,8,2025,August,34,1,Tuesday,False,2025-08,Database
2025-08-19,123456789014,Testing,Amazon DynamoDB,us-east-1,3.95,USD,8,2025,August,34,1,Tuesday,False,2025-08,Database
2025-08-19,123456789012,Production,Amazon ECS,us-west-2,18.81,USD,8,2025,August,34,1,Tuesday,False,2025-08,Compute
2025-08-19,123456789013,Development,Amazon ECS,eu-west-1,19.25,USD,8,2025,August,34,1,Tuesday,False,2025-08,Compute
2025-08-19,123456789014,Testing,Amazon ECS,us-west-2,16.07,USD,8,2025,August,34,1,Tuesday,False,2025-08,Compute
2025-08-19,123456789012,Production,Amazon VPC,ap-southeast-1,1.22,USD,8,2025,August,34,1,Tuesday,False,2025-08,Networking
2025-08-19,123456789013,Development,Amazon VPC,us-east-1,1.29,USD,8,2025,August,34,1,Tuesday,False,2025-08,Networking
2025-08-19,123456789014,Testing,Amazon VPC,us-west-2,1.4,USD,8,2025,August,34,1,Tuesday,False,2025-08,Networking
2025-08-19,123456789012,Production,AWS Data Transfer,us-west-2,6.35,USD,8,2025,August,34,1,Tuesday,False,2025-08,Networking
2025-08-19,123456789013,Development,AWS Data Transfer,ap-southeast-1,4.13,USD,8,2025,August,34,1,Tuesday,False,2025-08,Networking
2025-08-19,123456789014,Testing,AWS Data Transfer,eu-west-1,6.13,USD,8,2025,August,34,1,Tuesday,False,2025-08,Networking
2025-08-20,123456789012,Production,Amazon EC2,ap-southeast-1,15.85,USD,8,2025,August,34,2,Wednesday,False,2025-08,Compute
2025-08-20,123456789013,Development,Amazon EC2,ap-southeast-1,15.37,USD,8,2025,August,34,2,Wednesday,False,2025-08,Compute
2025-08-20,123456789014,Testing,Amazon EC2,us-west-2,15.34,USD,8,2025,August,34,2,Wednesday,False,2025-08,Compute
2025-08-20,123456789012,Production,Amazon S3,ap-southeast-1,6.27,USD,8,2025,August,34,2,Wednesday,False,2025-08,Storage
2025-08-20,123456789013,Development,Amazon S3,us-east-1,6.95,USD,8,2025,August,34,2,Wednesday,False,2025-08,Storage
2025-08-20,123456789014,Testing,Amazon S3,ap-southeast-1,6.76,USD,8,2025,August,34,2,Wednesday,False,2025-08,Storage
2025-08-20,123456789012,Production,Amazon RDS,eu-west-1,13.01,USD,8,2025,August,34,2,Wednesday,False,2025-08,Database
2025-08-20,123456789013,Development,Amazon RDS,eu-west-1,12.51,USD,8,2025,August,34,2,Wednesday,False,2025-08,Database
2025-08-20,123456789014,Testing,Amazon RDS,ap-southeast-1,12.03,USD,8,2025,August,34,2,Wednesday,False,2025-08,Database
2025-08-20,123456789012,Production,AWS Lambda,us-east-1,3.14,USD,8,2025,August,34,2,Wednesday,False,2025-08,Compute
2025-08-20,123456789013,Development,AWS Lambda,us-east-1,2.05,USD,8,2025,August,34,2,Wednesday,False,2025-08,Compute
2025-08-20,123456789014,Testing,AWS Lambda,us-east-1,2.07,USD,8,2025,August,34,2,Wednesday,False,2025-08,Compute
2025-08-20,123456789012,Production,Amazon CloudFront,us-east-1,10.32,USD,8,2025,August,34,2,Wednesday,False,2025-08,Networking
2025-08-20,123456789013,Development,Amazon CloudFront,us-east-1,10.35,USD,8,2025,August,34,2,Wednesday,False,2025-08,Networking
2025-08-20,123456789014,Testing,Amazon CloudFront,ap-southeast-1,10.47,USD,8,2025,August,34,2,Wednesday,False,2025-08,Networking
2025-08-20,123456789012,Production,Amazon DynamoDB,ap-southeast-1,3.44,USD,8,2025,August,34,2,Wednesday,False,2025-08,Database
2025-08-20,123456789013,Development,Amazon DynamoDB,us-east-1,3.71,USD,8,2025,August,34,2,Wednesday,False,2025-08,Database
2025-08-20,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,4.84,USD,8,2025,August,34,2,Wednesday,False,2025-08,Database
2025-08-20,123456789012,Production,Amazon ECS,us-west-2,14.17,USD,8,2025,August,34,2,Wednesday,False,2025-08,Compute
2025-08-20,123456789013,Development,Amazon ECS,eu-west-1,16.8,USD,8,2025,August,34,2,Wednesday,False,2025-08,Compute
2025-08-20,123456789014,Testing,Amazon ECS,us-west-2,15.73,USD,8,2025,August,34,2,Wednesday,False,2025-08,Compute
2025-08-20,123456789012,Production,Amazon VPC,ap-southeast-1,1.63,USD,8,2025,August,34,2,Wednesday,False,2025-08,Networking
2025-08-20,123456789013,Development,Amazon VPC,us-west-2,1.59,USD,8,2025,August,34,2,Wednesday,False,2025-08,Networking
2025-08-20,123456789014,Testing,Amazon VPC,ap-southeast-1,1.12,USD,8,2025,August,34,2,Wednesday,False,2025-08,Networking
2025-08-20,123456789012,Production,AWS Data Transfer,ap-southeast-1,4.17,USD,8,2025,August,34,2,Wednesday,False,2025-08,Networking
2025-08-20,123456789013,Development,AWS Data Transfer,us-east-1,4.42,USD,8,2025,August,34,2,Wednesday,False,2025-08,Networking
2025-08-20,123456789014,Testing,AWS Data Transfer,us-east-1,5.58,USD,8,2025,August,34,2,Wednesday,False,2025-08,Networking
2025-08-21,123456789012,Production,Amazon EC2,eu-west-1,17.68,USD,8,2025,August,34,3,Thursday,False,2025-08,Compute
2025-08-21,123456789013,Development,Amazon EC2,eu-west-1,18.57,USD,8,2025,August,34,3,Thursday,False,2025-08,Compute
2025-08-21,123456789014,Testing,Amazon EC2,ap-southeast-1,17.54,USD,8,2025,August,34,3,Thursday,False,2025-08,Compute
2025-08-21,123456789012,Production,Amazon S3,us-east-1,6.44,USD,8,2025,August,34,3,Thursday,False,2025-08,Storage
2025-08-21,123456789013,Development,Amazon S3,ap-southeast-1,6.21,USD,8,2025,August,34,3,Thursday,False,2025-08,Storage
2025-08-21,123456789014,Testing,Amazon S3,us-west-2,5.09,USD,8,2025,August,34,3,Thursday,False,2025-08,Storage
2025-08-21,123456789012,Production,Amazon RDS,us-east-1,14.89,USD,8,2025,August,34,3,Thursday,False,2025-08,Database
2025-08-21,123456789013,Development,Amazon RDS,eu-west-1,13.32,USD,8,2025,August,34,3,Thursday,False,2025-08,Database
2025-08-21,123456789014,Testing,Amazon RDS,us-east-1,11.95,USD,8,2025,August,34,3,Thursday,False,2025-08,Database
2025-08-21,123456789012,Production,AWS Lambda,us-east-1,2.77,USD,8,2025,August,34,3,Thursday,False,2025-08,Compute
2025-08-21,123456789013,Development,AWS Lambda,us-west-2,2.16,USD,8,2025,August,34,3,Thursday,False,2025-08,Compute
2025-08-21,123456789014,Testing,AWS Lambda,ap-southeast-1,3.13,USD,8,2025,August,34,3,Thursday,False,2025-08,Compute
2025-08-21,123456789012,Production,Amazon CloudFront,eu-west-1,10.74,USD,8,2025,August,34,3,Thursday,False,2025-08,Networking
2025-08-21,123456789013,Development,Amazon CloudFront,eu-west-1,12.08,USD,8,2025,August,34,3,Thursday,False,2025-08,Networking
2025-08-21,123456789014,Testing,Amazon CloudFront,ap-southeast-1,9.71,USD,8,2025,August,34,3,Thursday,False,2025-08,Networking
2025-08-21,123456789012,Production,Amazon DynamoDB,us-west-2,3.6,USD,8,2025,August,34,3,Thursday,False,2025-08,Database
2025-08-21,123456789013,Development,Amazon DynamoDB,eu-west-1,4.59,USD,8,2025,August,34,3,Thursday,False,2025-08,Database
2025-08-21,123456789014,Testing,Amazon DynamoDB,eu-west-1,4.18,USD,8,2025,August,34,3,Thursday,False,2025-08,Database
2025-08-21,123456789012,Production,Amazon ECS,us-east-1,13.44,USD,8,2025,August,34,3,Thursday,False,2025-08,Compute
2025-08-21,123456789013,Development,Amazon ECS,us-east-1,13.61,USD,8,2025,August,34,3,Thursday,False,2025-08,Compute
2025-08-21,123456789014,Testing,Amazon ECS,eu-west-1,16.23,USD,8,2025,August,34,3,Thursday,False,2025-08,Compute
2025-08-21,123456789012,Production,Amazon VPC,ap-southeast-1,1.59,USD,8,2025,August,34,3,Thursday,False,2025-08,Networking
2025-08-21,123456789013,Development,Amazon VPC,us-west-2,1.35,USD,8,2025,August,34,3,Thursday,False,2025-08,Networking
2025-08-21,123456789014,Testing,Amazon VPC,us-west-2,1.5,USD,8,2025,August,34,3,Thursday,False,2025-08,Networking
2025-08-21,123456789012,Production,AWS Data Transfer,us-west-2,6.04,USD,8,2025,August,34,3,Thursday,False,2025-08,Networking
2025-08-21,123456789013,Development,AWS Data Transfer,us-east-1,5.34,USD,8,2025,August,34,3,Thursday,False,2025-08,Networking
2025-08-21,123456789014,Testing,AWS Data Transfer,ap-southeast-1,4.9,USD,8,2025,August,34,3,Thursday,False,2025-08,Networking
2025-08-22,123456789012,Production,Amazon EC2,us-west-2,18.87,USD,8,2025,August,34,4,Friday,False,2025-08,Compute
2025-08-22,123456789013,Development,Amazon EC2,us-east-1,22.7,USD,8,2025,August,34,4,Friday,False,2025-08,Compute
2025-08-22,123456789014,Testing,Amazon EC2,us-east-1,17.13,USD,8,2025,August,34,4,Friday,False,2025-08,Compute
2025-08-22,123456789012,Production,Amazon S3,eu-west-1,7.06,USD,8,2025,August,34,4,Friday,False,2025-08,Storage
2025-08-22,123456789013,Development,Amazon S3,eu-west-1,7.3,USD,8,2025,August,34,4,Friday,False,2025-08,Storage
2025-08-22,123456789014,Testing,Amazon S3,eu-west-1,5.09,USD,8,2025,August,34,4,Friday,False,2025-08,Storage
2025-08-22,123456789012,Production,Amazon RDS,eu-west-1,12.89,USD,8,2025,August,34,4,Friday,False,2025-08,Database
2025-08-22,123456789013,Development,Amazon RDS,us-east-1,15.75,USD,8,2025,August,34,4,Friday,False,2025-08,Database
2025-08-22,123456789014,Testing,Amazon RDS,eu-west-1,15.65,USD,8,2025,August,34,4,Friday,False,2025-08,Database
2025-08-22,123456789012,Production,AWS Lambda,us-east-1,2.1,USD,8,2025,August,34,4,Friday,False,2025-08,Compute
2025-08-22,123456789013,Development,AWS Lambda,ap-southeast-1,2.59,USD,8,2025,August,34,4,Friday,False,2025-08,Compute
2025-08-22,123456789014,Testing,AWS Lambda,ap-southeast-1,2.72,USD,8,2025,August,34,4,Friday,False,2025-08,Compute
2025-08-22,123456789012,Production,Amazon CloudFront,us-west-2,12.44,USD,8,2025,August,34,4,Friday,False,2025-08,Networking
2025-08-22,123456789013,Development,Amazon CloudFront,eu-west-1,9.88,USD,8,2025,August,34,4,Friday,False,2025-08,Networking
2025-08-22,123456789014,Testing,Amazon CloudFront,us-east-1,11.41,USD,8,2025,August,34,4,Friday,False,2025-08,Networking
2025-08-22,123456789012,Production,Amazon DynamoDB,ap-southeast-1,4.65,USD,8,2025,August,34,4,Friday,False,2025-08,Database
2025-08-22,123456789013,Development,Amazon DynamoDB,ap-southeast-1,3.71,USD,8,2025,August,34,4,Friday,False,2025-08,Database
2025-08-22,123456789014,Testing,Amazon DynamoDB,eu-west-1,4.79,USD,8,2025,August,34,4,Friday,False,2025-08,Database
2025-08-22,123456789012,Production,Amazon ECS,eu-west-1,14.91,USD,8,2025,August,34,4,Friday,False,2025-08,Compute
2025-08-22,123456789013,Development,Amazon ECS,us-west-2,17.82,USD,8,2025,August,34,4,Friday,False,2025-08,Compute
2025-08-22,123456789014,Testing,Amazon ECS,us-west-2,16.05,USD,8,2025,August,34,4,Friday,False,2025-08,Compute
2025-08-22,123456789012,Production,Amazon VPC,us-west-2,1.36,USD,8,2025,August,34,4,Friday,False,2025-08,Networking
2025-08-22,123456789013,Development,Amazon VPC,us-east-1,1.32,USD,8,2025,August,34,4,Friday,False,2025-08,Networking
2025-08-22,123456789014,Testing,Amazon VPC,us-west-2,1.15,USD,8,2025,August,34,4,Friday,False,2025-08,Networking
2025-08-22,123456789012,Production,AWS Data Transfer,us-west-2,6.54,USD,8,2025,August,34,4,Friday,False,2025-08,Networking
2025-08-22,123456789013,Development,AWS Data Transfer,ap-southeast-1,4.58,USD,8,2025,August,34,4,Friday,False,2025-08,Networking
2025-08-22,123456789014,Testing,AWS Data Transfer,ap-southeast-1,4.52,USD,8,2025,August,34,4,Friday,False,2025-08,Networking
2025-08-23,123456789012,Production,Amazon EC2,us-west-2,12.2,USD,8,2025,August,34,5,Saturday,True,2025-08,Compute
2025-08-23,123456789013,Development,Amazon EC2,us-west-2,8.31,USD,8,2025,August,34,5,Saturday,True,2025-08,Compute
2025-08-23,123456789014,Testing,Amazon EC2,us-east-1,11.76,USD,8,2025,August,34,5,Saturday,True,2025-08,Compute
2025-08-23,123456789012,Production,Amazon S3,ap-southeast-1,4.09,USD,8,2025,August,34,5,Saturday,True,2025-08,Storage
2025-08-23,123456789013,Development,Amazon S3,eu-west-1,4.12,USD,8,2025,August,34,5,Saturday,True,2025-08,Storage
2025-08-23,123456789014,Testing,Amazon S3,us-west-2,2.65,USD,8,2025,August,34,5,Saturday,True,2025-08,Storage
2025-08-23,123456789012,Production,Amazon RDS,us-west-2,7.75,USD,8,2025,August,34,5,Saturday,True,2025-08,Database
2025-08-23,123456789013,Development,Amazon RDS,ap-southeast-1,6.75,USD,8,2025,August,34,5,Saturday,True,2025-08,Database
2025-08-23,123456789014,Testing,Amazon RDS,us-west-2,6.91,USD,8,2025,August,34,5,Saturday,True,2025-08,Database
2025-08-23,123456789012,Production,AWS Lambda,us-east-1,1.31,USD,8,2025,August,34,5,Saturday,True,2025-08,Compute
2025-08-23,123456789013,Development,AWS Lambda,eu-west-1,1.55,USD,8,2025,August,34,5,Saturday,True,2025-08,Compute
2025-08-23,123456789014,Testing,AWS Lambda,ap-southeast-1,1.05,USD,8,2025,August,34,5,Saturday,True,2025-08,Compute
2025-08-23,123456789012,Production,Amazon CloudFront,ap-southeast-1,6.08,USD,8,2025,August,34,5,Saturday,True,2025-08,Networking
2025-08-23,123456789013,Development,Amazon CloudFront,eu-west-1,6.17,USD,8,2025,August,34,5,Saturday,True,2025-08,Networking
2025-08-23,123456789014,Testing,Amazon CloudFront,us-west-2,6.34,USD,8,2025,August,34,5,Saturday,True,2025-08,Networking
2025-08-23,123456789012,Production,Amazon DynamoDB,us-west-2,2.45,USD,8,2025,August,34,5,Saturday,True,2025-08,Database
2025-08-23,123456789013,Development,Amazon DynamoDB,us-east-1,2.2,USD,8,2025,August,34,5,Saturday,True,2025-08,Database
2025-08-23,123456789014,Testing,Amazon DynamoDB,us-west-2,1.82,USD,8,2025,August,34,5,Saturday,True,2025-08,Database
2025-08-23,123456789012,Production,Amazon ECS,us-west-2,8.99,USD,8,2025,August,34,5,Saturday,True,2025-08,Compute
2025-08-23,123456789013,Development,Amazon ECS,us-west-2,9.34,USD,8,2025,August,34,5,Saturday,True,2025-08,Compute
2025-08-23,123456789014,Testing,Amazon ECS,eu-west-1,9.7,USD,8,2025,August,34,5,Saturday,True,2025-08,Compute
2025-08-23,123456789012,Production,Amazon VPC,eu-west-1,0.6,USD,8,2025,August,34,5,Saturday,True,2025-08,Networking
2025-08-23,123456789013,Development,Amazon VPC,eu-west-1,0.61,USD,8,2025,August,34,5,Saturday,True,2025-08,Networking
2025-08-23,123456789014,Testing,Amazon VPC,ap-southeast-1,0.63,USD,8,2025,August,34,5,Saturday,True,2025-08,Networking
2025-08-23,123456789012,Production,AWS Data Transfer,ap-southeast-1,2.9,USD,8,2025,August,34,5,Saturday,True,2025-08,Networking
2025-08-23,123456789013,Development,AWS Data Transfer,eu-west-1,2.51,USD,8,2025,August,34,5,Saturday,True,2025-08,Networking
2025-08-23,123456789014,Testing,AWS Data Transfer,eu-west-1,2.65,USD,8,2025,August,34,5,Saturday,True,2025-08,Networking
2025-08-24,123456789012,Production,Amazon EC2,us-west-2,8.3,USD,8,2025,August,34,6,Sunday,True,2025-08,Compute
2025-08-24,123456789013,Development,Amazon EC2,ap-southeast-1,8.49,USD,8,2025,August,34,6,Sunday,True,2025-08,Compute
2025-08-24,123456789014,Testing,Amazon EC2,eu-west-1,9.85,USD,8,2025,August,34,6,Sunday,True,2025-08,Compute
2025-08-24,123456789012,Production,Amazon S3,eu-west-1,3.94,USD,8,2025,August,34,6,Sunday,True,2025-08,Storage
2025-08-24,123456789013,Development,Amazon S3,eu-west-1,3.51,USD,8,2025,August,34,6,Sunday,True,2025-08,Storage
2025-08-24,123456789014,Testing,Amazon S3,us-east-1,3.15,USD,8,2025,August,34,6,Sunday,True,2025-08,Storage
2025-08-24,123456789012,Production,Amazon RDS,us-west-2,5.87,USD,8,2025,August,34,6,Sunday,True,2025-08,Database
2025-08-24,123456789013,Development,Amazon RDS,us-west-2,7.96,USD,8,2025,August,34,6,Sunday,True,2025-08,Database
2025-08-24,123456789014,Testing,Amazon RDS,us-east-1,7.09,USD,8,2025,August,34,6,Sunday,True,2025-08,Database
2025-08-24,123456789012,Production,AWS Lambda,eu-west-1,1.63,USD,8,2025,August,34,6,Sunday,True,2025-08,Compute
2025-08-24,123456789013,Development,AWS Lambda,us-west-2,1.35,USD,8,2025,August,34,6,Sunday,True,2025-08,Compute
2025-08-24,123456789014,Testing,AWS Lambda,eu-west-1,1.18,USD,8,2025,August,34,6,Sunday,True,2025-08,Compute
2025-08-24,123456789012,Production,Amazon CloudFront,eu-west-1,4.14,USD,8,2025,August,34,6,Sunday,True,2025-08,Networking
2025-08-24,123456789013,Development,Amazon CloudFront,us-west-2,5.76,USD,8,2025,August,34,6,Sunday,True,2025-08,Networking
2025-08-24,123456789014,Testing,Amazon CloudFront,us-east-1,5.81,USD,8,2025,August,34,6,Sunday,True,2025-08,Networking
2025-08-24,123456789012,Production,Amazon DynamoDB,us-west-2,2.36,USD,8,2025,August,34,6,Sunday,True,2025-08,Database
2025-08-24,123456789013,Development,Amazon DynamoDB,ap-southeast-1,2.02,USD,8,2025,August,34,6,Sunday,True,2025-08,Database
2025-08-24,123456789014,Testing,Amazon DynamoDB,us-west-2,1.61,USD,8,2025,August,34,6,Sunday,True,2025-08,Database
2025-08-24,123456789012,Production,Amazon ECS,us-west-2,9.34,USD,8,2025,August,34,6,Sunday,True,2025-08,Compute
2025-08-24,123456789013,Development,Amazon ECS,ap-southeast-1,8.7,USD,8,2025,August,34,6,Sunday,True,2025-08,Compute
2025-08-24,123456789014,Testing,Amazon ECS,us-west-2,7.14,USD,8,2025,August,34,6,Sunday,True,2025-08,Compute
2025-08-24,123456789012,Production,Amazon VPC,ap-southeast-1,0.54,USD,8,2025,August,34,6,Sunday,True,2025-08,Networking
2025-08-24,123456789013,Development,Amazon VPC,ap-southeast-1,0.75,USD,8,2025,August,34,6,Sunday,True,2025-08,Networking
2025-08-24,123456789014,Testing,Amazon VPC,us-west-2,0.57,USD,8,2025,August,34,6,Sunday,True,2025-08,Networking
2025-08-24,123456789012,Production,AWS Data Transfer,us-west-2,2.15,USD,8,2025,August,34,6,Sunday,True,2025-08,Networking
2025-08-24,123456789013,Development,AWS Data Transfer,ap-southeast-1,2.84,USD,8,2025,August,34,6,Sunday,True,2025-08,Networking
2025-08-24,123456789014,Testing,AWS Data Transfer,ap-southeast-1,2.56,USD,8,2025,August,34,6,Sunday,True,2025-08,Networking
2025-08-25,123456789012,Production,Amazon EC2,us-east-1,24.28,USD,8,2025,August,35,0,Monday,False,2025-08,Compute
