Date,AccountId,AccountName,Service,Region,Cost,Currency,Month
2025-08-18,123456789014,Testing,Amazon CloudFront,eu-west-1,9.83,USD,2025-08
2025-08-18,123456789012,Production,Amazon DynamoDB,eu-west-1,3.16,USD,2025-08
2025-08-18,123456789013,Development,Amazon DynamoDB,ap-southeast-1,4.04,USD,2025-08
2025-08-18,123456789014,Testing,Amazon DynamoDB,us-east-1,4.17,USD,2025-08
2025-08-18,123456789012,Production,Amazon ECS,us-east-1,18.96,USD,2025-08
2025-08-18,123456789013,Development,Amazon ECS,us-west-2,13.57,USD,2025-08
2025-08-18,123456789014,Testing,Amazon ECS,ap-southeast-1,14.46,USD,2025-08
2025-08-18,123456789012,Production,Amazon VPC,us-east-1,1.2,USD,2025-08
2025-08-18,123456789013,Development,Amazon VPC,eu-west-1,1.14,USD,2025-08
2025-08-18,123456789014,Testing,Amazon VPC,us-west-2,1.01,USD,2025-08
2025-08-18,123456789012,Production,AWS Data Transfer,us-west-2,5.39,USD,2025-08
2025-08-18,123456789013,Development,AWS Data Transfer,ap-southeast-1,5.35,USD,2025-08
2025-08-18,123456789014,Testing,AWS Data Transfer,us-east-1,5.37,USD,2025-08
2025-08-19,123456789012,Production,Amazon EC2,us-east-1,18.27,USD,2025-08
2025-08-19,123456789013,Development,Amazon EC2,us-west-2,21.35,USD,2025-08
2025-08-19,123456789014,Testing,Amazon EC2,eu-west-1,22.22,USD,2025-08
2025-08-19,123456789012,Production,Amazon S3,us-west-2,6.48,USD,2025-08
2025-08-19,123456789013,Development,Amazon S3,eu-west-1,5.41,USD,2025-08
2025-08-19,123456789014,Testing,Amazon S3,eu-west-1,7.98,USD,2025-08
2025-08-19,123456789012,Production,Amazon RDS,us-west-2,10.39,USD,2025-08
2025-08-19,123456789013,Development,Amazon RDS,us-east-1,15.82,USD,2025-08
2025-08-19,123456789014,Testing,Amazon RDS,us-east-1,12.36,USD,2025-08
2025-08-19,123456789012,Production,AWS Lambda,ap-southeast-1,2.08,USD,2025-08
2025-08-19,123456789013,Development,AWS Lambda,us-east-1,3.05,USD,2025-08
2025-08-19,123456789014,Testing,AWS Lambda,ap-southeast-1,2.49,USD,2025-08
2025-08-19,123456789012,Production,Amazon CloudFront,ap-southeast-1,10.24,USD,2025-08
2025-08-19,123456789013,Development,Amazon CloudFront,ap-southeast-1,10.79,USD,2025-08
2025-08-19,123456789014,Testing,Amazon CloudFront,us-east-1,12.66,USD,2025-08
2025-08-19,123456789012,Production,Amazon DynamoDB,us-west-2,3.69,USD,2025-08
2025-08-19,123456789013,Development,Amazon DynamoDB,us-west-2,3.24,USD,2025-08
2025-08-19,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,4.77,USD,2025-08
2025-08-19,123456789012,Production,Amazon ECS,us-west-2,13.29,USD,2025-08
2025-08-19,123456789013,Development,Amazon ECS,eu-west-1,16.66,USD,2025-08
2025-08-19,123456789014,Testing,Amazon ECS,ap-southeast-1,14.85,USD,2025-08
2025-08-19,123456789012,Production,Amazon VPC,ap-southeast-1,1.44,USD,2025-08
2025-08-19,123456789013,Development,Amazon VPC,eu-west-1,1.12,USD,2025-08
2025-08-19,123456789014,Testing,Amazon VPC,us-east-1,1.55,USD,2025-08
2025-08-19,123456789012,Production,AWS Data Transfer,us-east-1,5.79,USD,2025-08
2025-08-19,123456789013,Development,AWS Data Transfer,ap-southeast-1,5.77,USD,2025-08
2025-08-19,123456789014,Testing,AWS Data Transfer,ap-southeast-1,6.16,USD,2025-08
2025-08-20,123456789012,Production,Amazon EC2,us-west-2,16.35,USD,2025-08
2025-08-20,123456789013,Development,Amazon EC2,ap-southeast-1,21.06,USD,2025-08
2025-08-20,123456789014,Testing,Amazon EC2,us-west-2,17.42,USD,2025-08
2025-08-20,123456789012,Production,Amazon S3,us-west-2,5.22,USD,2025-08
2025-08-20,123456789013,Development,Amazon S3,us-west-2,7.57,USD,2025-08
2025-08-20,123456789014,Testing,Amazon S3,eu-west-1,7.59,USD,2025-08
2025-08-20,123456789012,Production,Amazon RDS,us-west-2,15.05,USD,2025-08
2025-08-20,123456789013,Development,Amazon RDS,us-east-1,15.89,USD,2025-08
2025-08-20,123456789014,Testing,Amazon RDS,us-east-1,15.07,USD,2025-08
2025-08-20,123456789012,Production,AWS Lambda,us-east-1,2.85,USD,2025-08
2025-08-20,123456789013,Development,AWS Lambda,eu-west-1,2.22,USD,2025-08
2025-08-20,123456789014,Testing,AWS Lambda,ap-southeast-1,2.38,USD,2025-08
2025-08-20,123456789012,Production,Amazon CloudFront,ap-southeast-1,11.14,USD,2025-08
2025-08-20,123456789013,Development,Amazon CloudFront,eu-west-1,10.11,USD,2025-08
2025-08-20,123456789014,Testing,Amazon CloudFront,eu-west-1,11.18,USD,2025-08
2025-08-20,123456789012,Production,Amazon DynamoDB,us-west-2,3.68,USD,2025-08
2025-08-20,123456789013,Development,Amazon DynamoDB,us-west-2,3.5,USD,2025-08
2025-08-20,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,3.8,USD,2025-08
2025-08-20,123456789012,Production,Amazon ECS,us-west-2,14.28,USD,2025-08
2025-08-20,123456789013,Development,Amazon ECS,ap-southeast-1,19.12,USD,2025-08
2025-08-20,123456789014,Testing,Amazon ECS,ap-southeast-1,15.56,USD,2025-08
2025-08-20,123456789012,Production,Amazon VPC,ap-southeast-1,1.21,USD,2025-08
2025-08-20,123456789013,Development,Amazon VPC,ap-southeast-1,1.26,USD,2025-08
2025-08-20,123456789014,Testing,Amazon VPC,us-east-1,1.05,USD,2025-08
2025-08-20,123456789012,Production,AWS Data Transfer,ap-southeast-1,6.14,USD,2025-08
2025-08-20,123456789013,Development,AWS Data Transfer,eu-west-1,4.91,USD,2025-08
2025-08-20,123456789014,Testing,AWS Data Transfer,ap-southeast-1,4.77,USD,2025-08
2025-08-21,123456789012,Production,Amazon EC2,us-west-2,19.52,USD,2025-08
2025-08-21,123456789013,Development,Amazon EC2,us-west-2,19.31,USD,2025-08
2025-08-21,123456789014,Testing,Amazon EC2,us-west-2,23.76,USD,2025-08
2025-08-21,123456789012,Production,Amazon S3,us-west-2,6.08,USD,2025-08
2025-08-21,123456789013,Development,Amazon S3,eu-west-1,7.42,USD,2025-08
2025-08-21,123456789014,Testing,Amazon S3,eu-west-1,6.47,USD,2025-08
2025-08-21,123456789012,Production,Amazon RDS,ap-southeast-1,13.97,USD,2025-08
2025-08-21,123456789013,Development,Amazon RDS,us-west-2,16.07,USD,2025-08
2025-08-21,123456789014,Testing,Amazon RDS,eu-west-1,14.53,USD,2025-08
2025-08-21,123456789012,Production,AWS Lambda,us-east-1,2.66,USD,2025-08
2025-08-21,123456789013,Development,AWS Lambda,ap-southeast-1,2.88,USD,2025-08
2025-08-21,123456789014,Testing,AWS Lambda,us-east-1,3.25,USD,2025-08
2025-08-21,123456789012,Production,Amazon CloudFront,ap-southeast-1,10.48,USD,2025-08
2025-08-21,123456789013,Development,Amazon CloudFront,us-west-2,12.55,USD,2025-08
2025-08-21,123456789014,Testing,Amazon CloudFront,ap-southeast-1,12.03,USD,2025-08
2025-08-21,123456789012,Production,Amazon DynamoDB,ap-southeast-1,4.33,USD,2025-08
2025-08-21,123456789013,Development,Amazon DynamoDB,ap-southeast-1,4.02,USD,2025-08
2025-08-21,123456789014,Testing,Amazon DynamoDB,us-east-1,4.8,USD,2025-08
2025-08-21,123456789012,Production,Amazon ECS,us-east-1,18.54,USD,2025-08
2025-08-21,123456789013,Development,Amazon ECS,ap-southeast-1,14.13,USD,2025-08
2025-08-21,123456789014,Testing,Amazon ECS,us-east-1,19.49,USD,2025-08
2025-08-21,123456789012,Production,Amazon VPC,us-west-2,1.63,USD,2025-08
2025-08-21,123456789013,Development,Amazon VPC,ap-southeast-1,1.33,USD,2025-08
2025-08-21,123456789014,Testing,Amazon VPC,us-east-1,1.25,USD,2025-08
2025-08-21,123456789012,Production,AWS Data Transfer,eu-west-1,4.07,USD,2025-08
2025-08-21,123456789013,Development,AWS Data Transfer,us-east-1,4.28,USD,2025-08
2025-08-21,123456789014,Testing,AWS Data Transfer,ap-southeast-1,4.72,USD,2025-08
2025-08-22,123456789012,Production,Amazon EC2,us-east-1,23.69,USD,2025-08
2025-08-22,123456789013,Development,Amazon EC2,ap-southeast-1,17.34,USD,2025-08
2025-08-22,123456789014,Testing,Amazon EC2,ap-southeast-1,23.21,USD,2025-08
2025-08-22,123456789012,Production,Amazon S3,eu-west-1,6.38,USD,2025-08
2025-08-22,123456789013,Development,Amazon S3,ap-southeast-1,7.94,USD,2025-08
2025-08-22,123456789014,Testing,Amazon S3,eu-west-1,6.62,USD,2025-08
2025-08-22,123456789012,Production,Amazon RDS,us-west-2,11.83,USD,2025-08
2025-08-22,123456789013,Development,Amazon RDS,us-east-1,13.73,USD,2025-08
2025-08-22,123456789014,Testing,Amazon RDS,us-west-2,10.81,USD,2025-08
2025-08-22,123456789012,Production,AWS Lambda,ap-southeast-1,3.24,USD,2025-08
2025-08-22,123456789013,Development,AWS Lambda,us-east-1,2.25,USD,2025-08
2025-08-22,123456789014,Testing,AWS Lambda,us-west-2,2.87,USD,2025-08
2025-08-22,123456789012,Production,Amazon CloudFront,us-west-2,8.95,USD,2025-08
2025-08-22,123456789013,Development,Amazon CloudFront,ap-southeast-1,8.84,USD,2025-08
2025-08-22,123456789014,Testing,Amazon CloudFront,ap-southeast-1,8.77,USD,2025-08
2025-08-22,123456789012,Production,Amazon DynamoDB,us-west-2,3.4,USD,2025-08
2025-08-22,123456789013,Development,Amazon DynamoDB,us-west-2,3.52,USD,2025-08
2025-08-22,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,4.87,USD,2025-08
2025-08-22,123456789012,Production,Amazon ECS,us-west-2,12.99,USD,2025-08
2025-08-22,123456789013,Development,Amazon ECS,ap-southeast-1,14.67,USD,2025-08
2025-08-22,123456789014,Testing,Amazon ECS,eu-west-1,12.74,USD,2025-08
2025-08-22,123456789012,Production,Amazon VPC,us-east-1,1.5,USD,2025-08
2025-08-22,123456789013,Development,Amazon VPC,us-west-2,1.42,USD,2025-08
2025-08-22,123456789014,Testing,Amazon VPC,us-west-2,1.6,USD,2025-08
2025-08-22,123456789012,Production,AWS Data Transfer,us-west-2,4.56,USD,2025-08
2025-08-22,123456789013,Development,AWS Data Transfer,us-west-2,5.68,USD,2025-08
2025-08-22,123456789014,Testing,AWS Data Transfer,ap-southeast-1,4.74,USD,2025-08
2025-08-23,123456789012,Production,Amazon EC2,us-west-2,8.38,USD,2025-08
2025-08-23,123456789013,Development,Amazon EC2,eu-west-1,12.0,USD,2025-08
2025-08-23,123456789014,Testing,Amazon EC2,us-west-2,10.4,USD,2025-08
2025-08-23,123456789012,Production,Amazon S3,ap-southeast-1,3.28,USD,2025-08
2025-08-23,123456789013,Development,Amazon S3,eu-west-1,2.58,USD,2025-08
2025-08-23,123456789014,Testing,Amazon S3,us-east-1,2.6,USD,2025-08
2025-08-23,123456789012,Production,Amazon RDS,ap-southeast-1,7.04,USD,2025-08
2025-08-23,123456789013,Development,Amazon RDS,eu-west-1,5.7,USD,2025-08
2025-08-23,123456789014,Testing,Amazon RDS,ap-southeast-1,7.04,USD,2025-08
2025-08-23,123456789012,Production,AWS Lambda,eu-west-1,1.49,USD,2025-08
2025-08-23,123456789013,Development,AWS Lambda,us-west-2,1.04,USD,2025-08
2025-08-23,123456789014,Testing,AWS Lambda,ap-southeast-1,1.05,USD,2025-08
2025-08-23,123456789012,Production,Amazon CloudFront,eu-west-1,4.68,USD,2025-08
2025-08-23,123456789013,Development,Amazon CloudFront,us-east-1,5.44,USD,2025-08
2025-08-23,123456789014,Testing,Amazon CloudFront,eu-west-1,6.59,USD,2025-08
2025-08-23,123456789012,Production,Amazon DynamoDB,us-west-2,1.83,USD,2025-08
2025-08-23,123456789013,Development,Amazon DynamoDB,us-west-2,1.55,USD,2025-08
2025-08-23,123456789014,Testing,Amazon DynamoDB,us-west-2,2.32,USD,2025-08
2025-08-23,123456789012,Production,Amazon ECS,ap-southeast-1,6.48,USD,2025-08
2025-08-23,123456789013,Development,Amazon ECS,ap-southeast-1,8.88,USD,2025-08
2025-08-23,123456789014,Testing,Amazon ECS,eu-west-1,9.05,USD,2025-08
2025-08-23,123456789012,Production,Amazon VPC,eu-west-1,0.6,USD,2025-08
2025-08-23,123456789013,Development,Amazon VPC,us-east-1,0.66,USD,2025-08
2025-08-23,123456789014,Testing,Amazon VPC,us-west-2,0.76,USD,2025-08
2025-08-23,123456789012,Production,AWS Data Transfer,ap-southeast-1,2.11,USD,2025-08
2025-08-23,123456789013,Development,AWS Data Transfer,ap-southeast-1,3.12,USD,2025-08
2025-08-23,123456789014,Testing,AWS Data Transfer,us-west-2,3.2,USD,2025-08
2025-08-24,123456789012,Production,Amazon EC2,us-east-1,8.48,USD,2025-08
2025-08-24,123456789013,Development,Amazon EC2,ap-southeast-1,8.8,USD,2025-08
2025-08-24,123456789014,Testing,Amazon EC2,eu-west-1,11.13,USD,2025-08
2025-08-24,123456789012,Production,Amazon S3,eu-west-1,2.89,USD,2025-08
2025-08-24,123456789013,Development,Amazon S3,ap-southeast-1,3.27,USD,2025-08
2025-08-24,123456789014,Testing,Amazon S3,us-west-2,2.98,USD,2025-08
2025-08-24,123456789012,Production,Amazon RDS,us-west-2,6.07,USD,2025-08
2025-08-24,123456789013,Development,Amazon RDS,eu-west-1,6.81,USD,2025-08
2025-08-24,123456789014,Testing,Amazon RDS,us-east-1,8.17,USD,2025-08
2025-08-24,123456789012,Production,AWS Lambda,eu-west-1,1.6,USD,2025-08
2025-08-24,123456789013,Development,AWS Lambda,us-east-1,1.48,USD,2025-08
2025-08-24,123456789014,Testing,AWS Lambda,us-east-1,1.19,USD,2025-08
2025-08-24,123456789012,Production,Amazon CloudFront,us-west-2,6.21,USD,2025-08
2025-08-24,123456789013,Development,Amazon CloudFront,us-west-2,4.75,USD,2025-08
2025-08-24,123456789014,Testing,Amazon CloudFront,us-west-2,5.13,USD,2025-08
2025-08-24,123456789012,Production,Amazon DynamoDB,eu-west-1,2.31,USD,2025-08
2025-08-24,123456789013,Development,Amazon DynamoDB,ap-southeast-1,2.19,USD,2025-08
2025-08-24,123456789014,Testing,Amazon DynamoDB,eu-west-1,2.08,USD,2025-08
2025-08-24,123456789012,Production,Amazon ECS,us-west-2,9.38,USD,2025-08
2025-08-24,123456789013,Development,Amazon ECS,us-east-1,7.93,USD,2025-08
2025-08-24,123456789014,Testing,Amazon ECS,us-west-2,9.74,USD,2025-08
2025-08-24,123456789012,Production,Amazon VPC,us-west-2,0.65,USD,2025-08
2025-08-24,123456789013,Development,Amazon VPC,ap-southeast-1,0.57,USD,2025-08
2025-08-24,123456789014,Testing,Amazon VPC,us-west-2,0.77,USD,2025-08
2025-08-24,123456789012,Production,AWS Data Transfer,us-west-2,2.23,USD,2025-08
2025-08-24,123456789013,Development,AWS Data Transfer,us-west-2,2.83,USD,2025-08
2025-08-24,123456789014,Testing,AWS Data Transfer,us-east-1,3.26,USD,2025-08
2025-08-25,123456789012,Production,Amazon EC2,us-east-1,24.33,USD,2025-08
2025-08-25,123456789013,Development,Amazon EC2,eu-west-1,24.74,USD,2025-08
2025-08-25,123456789014,Testing,Amazon EC2,us-west-2,16.51,USD,2025-08
2025-08-25,123456789012,Production,Amazon S3,us-east-1,5.59,USD,2025-08
2025-08-25,123456789013,Development,Amazon S3,us-east-1,6.68,USD,2025-08
2025-08-25,123456789014,Testing,Amazon S3,us-west-2,6.95,USD,2025-08
2025-08-25,123456789012,Production,Amazon RDS,ap-southeast-1,13.7,USD,2025-08
2025-08-25,123456789013,Development,Amazon RDS,us-west-2,12.31,USD,2025-08
2025-08-25,123456789014,Testing,Amazon RDS,eu-west-1,15.73,USD,2025-08
2025-08-25,123456789012,Production,AWS Lambda,us-west-2,3.19,USD,2025-08
2025-08-25,123456789013,Development,AWS Lambda,us-west-2,3.09,USD,2025-08
2025-08-25,123456789014,Testing,AWS Lambda,us-east-1,2.46,USD,2025-08
2025-08-25,123456789012,Production,Amazon CloudFront,eu-west-1,11.89,USD,2025-08
2025-08-25,123456789013,Development,Amazon CloudFront,ap-southeast-1,12.31,USD,2025-08
2025-08-25,123456789014,Testing,Amazon CloudFront,us-west-2,12.83,USD,2025-08
2025-08-25,123456789012,Production,Amazon DynamoDB,ap-southeast-1,3.97,USD,2025-08
2025-08-25,123456789013,Development,Amazon DynamoDB,ap-southeast-1,3.94,USD,2025-08
2025-08-25,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,3.07,USD,2025-08
2025-08-25,123456789012,Production,Amazon ECS,us-east-1,14.3,USD,2025-08
2025-08-25,123456789013,Development,Amazon ECS,us-east-1,15.28,USD,2025-08
2025-08-25,123456789014,Testing,Amazon ECS,ap-southeast-1,12.43,USD,2025-08
2025-08-25,123456789012,Production,Amazon VPC,us-east-1,1.35,USD,2025-08
2025-08-25,123456789013,Development,Amazon VPC,us-west-2,1.64,USD,2025-08
2025-08-25,123456789014,Testing,Amazon VPC,us-east-1,1.29,USD,2025-08
2025-08-25,123456789012,Production,AWS Data Transfer,ap-southeast-1,5.72,USD,2025-08
2025-08-25,123456789013,Development,AWS Data Transfer,us-east-1,6.28,USD,2025-08
2025-08-25,123456789014,Testing,AWS Data Transfer,us-east-1,4.98,USD,2025-08
2025-08-26,123456789012,Production,Amazon EC2,eu-west-1,15.32,USD,2025-08
2025-08-26,123456789013,Development,Amazon EC2,ap-southeast-1,15.29,USD,2025-08
2025-08-26,123456789014,Testing,Amazon EC2,us-east-1,22.26,USD,2025-08
2025-08-26,123456789012,Production,Amazon S3,us-west-2,6.41,USD,2025-08
2025-08-26,123456789013,Development,Amazon S3,us-west-2,7.61,USD,2025-08
2025-08-26,123456789014,Testing,Amazon S3,ap-southeast-1,5.55,USD,2025-08
2025-08-26,123456789012,Production,Amazon RDS,us-east-1,10.21,USD,2025-08
2025-08-26,123456789013,Development,Amazon RDS,ap-southeast-1,13.03,USD,2025-08
2025-08-26,123456789014,Testing,Amazon RDS,us-west-2,12.12,USD,2025-08
2025-08-26,123456789012,Production,AWS Lambda,us-west-2,2.2,USD,2025-08
2025-08-26,123456789013,Development,AWS Lambda,us-east-1,2.76,USD,2025-08
2025-08-26,123456789014,Testing,AWS Lambda,eu-west-1,3.24,USD,2025-08
2025-08-26,123456789012,Production,Amazon CloudFront,us-east-1,13.05,USD,2025-08
2025-08-26,123456789013,Development,Amazon CloudFront,us-west-2,12.65,USD,2025-08
2025-08-26,123456789014,Testing,Amazon CloudFront,us-east-1,10.72,USD,2025-08
2025-08-26,123456789012,Production,Amazon DynamoDB,us-west-2,4.78,USD,2025-08
2025-08-26,123456789013,Development,Amazon DynamoDB,ap-southeast-1,3.88,USD,2025-08
2025-08-26,123456789014,Testing,Amazon DynamoDB,us-west-2,4.45,USD,2025-08
2025-08-26,123456789012,Production,Amazon ECS,ap-southeast-1,12.87,USD,2025-08
2025-08-26,123456789013,Development,Amazon ECS,ap-southeast-1,16.29,USD,2025-08
2025-08-26,123456789014,Testing,Amazon ECS,us-east-1,16.92,USD,2025-08
2025-08-26,123456789012,Production,Amazon VPC,us-east-1,1.51,USD,2025-08
2025-08-26,123456789013,Development,Amazon VPC,us-east-1,1.31,USD,2025-08
2025-08-26,123456789014,Testing,Amazon VPC,eu-west-1,1.43,USD,2025-08
2025-08-26,123456789012,Production,AWS Data Transfer,us-west-2,4.25,USD,2025-08
2025-08-26,123456789013,Development,AWS Data Transfer,eu-west-1,6.58,USD,2025-08
2025-08-26,123456789014,Testing,AWS Data Transfer,us-west-2,4.12,USD,2025-08
2025-08-27,123456789012,Production,Amazon EC2,us-west-2,22.49,USD,2025-08
2025-08-27,123456789013,Development,Amazon EC2,us-west-2,22.33,USD,2025-08
2025-08-27,123456789014,Testing,Amazon EC2,us-west-2,20.62,USD,2025-08
2025-08-27,123456789012,Production,Amazon S3,us-east-1,7.22,USD,2025-08
2025-08-27,123456789013,Development,Amazon S3,ap-southeast-1,5.44,USD,2025-08
2025-08-27,123456789014,Testing,Amazon S3,eu-west-1,7.48,USD,2025-08
2025-08-27,123456789012,Production,Amazon RDS,us-west-2,14.58,USD,2025-08
2025-08-27,123456789013,Development,Amazon RDS,eu-west-1,11.15,USD,2025-08
2025-08-27,123456789014,Testing,Amazon RDS,eu-west-1,11.24,USD,2025-08
2025-08-27,123456789012,Production,AWS Lambda,us-east-1,2.32,USD,2025-08
2025-08-27,123456789013,Development,AWS Lambda,us-west-2,3.13,USD,2025-08
2025-08-27,123456789014,Testing,AWS Lambda,ap-southeast-1,2.38,USD,2025-08
2025-08-27,123456789012,Production,Amazon CloudFront,us-east-1,11.78,USD,2025-08
2025-08-27,123456789013,Development,Amazon CloudFront,us-east-1,8.65,USD,2025-08
2025-08-27,123456789014,Testing,Amazon CloudFront,ap-southeast-1,12.94,USD,2025-08
2025-08-27,123456789012,Production,Amazon DynamoDB,eu-west-1,3.65,USD,2025-08
2025-08-27,123456789013,Development,Amazon DynamoDB,us-west-2,4.77,USD,2025-08
2025-08-27,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,4.57,USD,2025-08
2025-08-27,123456789012,Production,Amazon ECS,us-east-1,16.29,USD,2025-08
2025-08-27,123456789013,Development,Amazon ECS,eu-west-1,12.75,USD,2025-08
2025-08-27,123456789014,Testing,Amazon ECS,eu-west-1,15.19,USD,2025-08
2025-08-27,123456789012,Production,Amazon VPC,eu-west-1,1.34,USD,2025-08
2025-08-27,123456789013,Development,Amazon VPC,eu-west-1,1.63,USD,2025-08
2025-08-27,123456789014,Testing,Amazon VPC,ap-southeast-1,1.63,USD,2025-08
2025-08-27,123456789012,Production,AWS Data Transfer,ap-southeast-1,4.73,USD,2025-08
2025-08-27,123456789013,Development,AWS Data Transfer,ap-southeast-1,4.78,USD,2025-08
2025-08-27,123456789014,Testing,AWS Data Transfer,ap-southeast-1,5.25,USD,2025-08
2025-08-28,123456789012,Production,Amazon EC2,ap-southeast-1,23.44,USD,2025-08
2025-08-28,123456789013,Development,Amazon EC2,us-west-2,20.56,USD,2025-08
2025-08-28,123456789014,Testing,Amazon EC2,us-east-1,20.63,USD,2025-08
2025-08-28,123456789012,Production,Amazon S3,eu-west-1,6.39,USD,2025-08
2025-08-28,123456789013,Development,Amazon S3,us-west-2,7.6,USD,2025-08
2025-08-28,123456789014,Testing,Amazon S3,us-east-1,6.9,USD,2025-08
2025-08-28,123456789012,Production,Amazon RDS,us-east-1,11.71,USD,2025-08
2025-08-28,123456789013,Development,Amazon RDS,us-east-1,16.0,USD,2025-08
2025-08-28,123456789014,Testing,Amazon RDS,us-east-1,14.07,USD,2025-08
2025-08-28,123456789012,Production,AWS Lambda,eu-west-1,2.51,USD,2025-08
2025-08-28,123456789013,Development,AWS Lambda,ap-southeast-1,2.41,USD,2025-08
2025-08-28,123456789014,Testing,AWS Lambda,us-east-1,3.11,USD,2025-08
2025-08-28,123456789012,Production,Amazon CloudFront,us-east-1,8.29,USD,2025-08
2025-08-28,123456789013,Development,Amazon CloudFront,us-east-1,10.73,USD,2025-08
2025-08-28,123456789014,Testing,Amazon CloudFront,us-west-2,9.28,USD,2025-08
2025-08-28,123456789012,Production,Amazon DynamoDB,us-east-1,4.37,USD,2025-08
2025-08-28,123456789013,Development,Amazon DynamoDB,us-west-2,4.74,USD,2025-08
2025-08-28,123456789014,Testing,Amazon DynamoDB,eu-west-1,3.91,USD,2025-08
2025-08-28,123456789012,Production,Amazon ECS,eu-west-1,17.68,USD,2025-08
2025-08-28,123456789013,Development,Amazon ECS,us-west-2,19.12,USD,2025-08
2025-08-28,123456789014,Testing,Amazon ECS,us-east-1,13.81,USD,2025-08
2025-08-28,123456789012,Production,Amazon VPC,us-east-1,1.51,USD,2025-08
2025-08-28,123456789013,Development,Amazon VPC,eu-west-1,1.06,USD,2025-08
2025-08-28,123456789014,Testing,Amazon VPC,us-east-1,1.52,USD,2025-08
2025-08-28,123456789012,Production,AWS Data Transfer,ap-southeast-1,6.1,USD,2025-08
2025-08-28,123456789013,Development,AWS Data Transfer,us-east-1,5.44,USD,2025-08
2025-08-28,123456789014,Testing,AWS Data Transfer,ap-southeast-1,4.36,USD,2025-08
2025-08-29,123456789012,Production,Amazon EC2,ap-southeast-1,21.53,USD,2025-08
2025-08-29,123456789013,Development,Amazon EC2,ap-southeast-1,16.91,USD,2025-08
2025-08-29,123456789014,Testing,Amazon EC2,us-east-1,23.37,USD,2025-08
2025-08-29,123456789012,Production,Amazon S3,us-west-2,6.62,USD,2025-08
2025-08-29,123456789013,Development,Amazon S3,us-west-2,5.17,USD,2025-08
2025-08-29,123456789014,Testing,Amazon S3,us-west-2,8.21,USD,2025-08
2025-08-29,123456789012,Production,Amazon RDS,us-east-1,11.13,USD,2025-08
2025-08-29,123456789013,Development,Amazon RDS,ap-southeast-1,13.22,USD,2025-08
2025-08-29,123456789014,Testing,Amazon RDS,ap-southeast-1,16.41,USD,2025-08
2025-08-29,123456789012,Production,AWS Lambda,us-west-2,2.7,USD,2025-08
2025-08-29,123456789013,Development,AWS Lambda,us-east-1,2.85,USD,2025-08
2025-08-29,123456789014,Testing,AWS Lambda,us-west-2,2.45,USD,2025-08
2025-08-29,123456789012,Production,Amazon CloudFront,eu-west-1,11.77,USD,2025-08
2025-08-29,123456789013,Development,Amazon CloudFront,us-east-1,8.93,USD,2025-08
2025-08-29,123456789014,Testing,Amazon CloudFront,us-east-1,10.68,USD,2025-08
2025-08-29,123456789012,Production,Amazon DynamoDB,us-east-1,4.33,USD,2025-08
2025-08-29,123456789013,Development,Amazon DynamoDB,ap-southeast-1,4.17,USD,2025-08
2025-08-29,123456789014,Testing,Amazon DynamoDB,us-west-2,4.65,USD,2025-08
2025-08-29,123456789012,Production,Amazon ECS,ap-southeast-1,13.55,USD,2025-08
2025-08-29,123456789013,Development,Amazon ECS,us-west-2,18.72,USD,2025-08
2025-08-29,123456789014,Testing,Amazon ECS,ap-southeast-1,16.13,USD,2025-08
2025-08-29,123456789012,Production,Amazon VPC,us-east-1,1.12,USD,2025-08
2025-08-29,123456789013,Development,Amazon VPC,eu-west-1,1.11,USD,2025-08
2025-08-29,123456789014,Testing,Amazon VPC,us-west-2,1.62,USD,2025-08
2025-08-29,123456789012,Production,AWS Data Transfer,us-west-2,5.56,USD,2025-08
2025-08-29,123456789013,Development,AWS Data Transfer,us-east-1,6.25,USD,2025-08
2025-08-29,123456789014,Testing,AWS Data Transfer,us-east-1,4.45,USD,2025-08
2025-08-30,123456789012,Production,Amazon EC2,eu-west-1,8.72,USD,2025-08
2025-08-30,123456789013,Development,Amazon EC2,ap-southeast-1,10.66,USD,2025-08
2025-08-30,123456789014,Testing,Amazon EC2,eu-west-1,10.37,USD,2025-08
2025-08-30,123456789012,Production,Amazon S3,ap-southeast-1,2.74,USD,2025-08
2025-08-30,123456789013,Development,Amazon S3,us-east-1,2.67,USD,2025-08
2025-08-30,123456789014,Testing,Amazon S3,us-west-2,2.57,USD,2025-08
2025-08-30,123456789012,Production,Amazon RDS,us-east-1,6.17,USD,2025-08
2025-08-30,123456789013,Development,Amazon RDS,eu-west-1,6.59,USD,2025-08
2025-08-30,123456789014,Testing,Amazon RDS,eu-west-1,7.76,USD,2025-08
2025-08-30,123456789012,Production,AWS Lambda,us-east-1,1.07,USD,2025-08
2025-08-30,123456789013,Development,AWS Lambda,us-east-1,1.15,USD,2025-08
2025-08-30,123456789014,Testing,AWS Lambda,eu-west-1,1.25,USD,2025-08
2025-08-30,123456789012,Production,Amazon CloudFront,us-west-2,5.53,USD,2025-08
2025-08-30,123456789013,Development,Amazon CloudFront,us-east-1,6.04,USD,2025-08
