Date,AccountId,AccountName,Service,Region,Cost,Currency,Month
2025-08-19,123456789012,Production,AWS Data Transfer,ap-southeast-1,5.13,USD,2025-08
2025-08-19,123456789013,Development,AWS Data Transfer,us-east-1,4.98,USD,2025-08
2025-08-19,123456789014,Testing,AWS Data Transfer,us-east-1,4.87,USD,2025-08
2025-08-20,123456789012,Production,Amazon EC2,us-west-2,19.32,USD,2025-08
2025-08-20,123456789013,Development,Amazon EC2,us-east-1,18.18,USD,2025-08
2025-08-20,123456789014,Testing,Amazon EC2,ap-southeast-1,19.16,USD,2025-08
2025-08-20,123456789012,Production,Amazon S3,eu-west-1,7.21,USD,2025-08
2025-08-20,123456789013,Development,Amazon S3,us-east-1,6.71,USD,2025-08
2025-08-20,123456789014,Testing,Amazon S3,us-west-2,7.41,USD,2025-08
2025-08-20,123456789012,Production,Amazon RDS,us-east-1,12.49,USD,2025-08
2025-08-20,123456789013,Development,Amazon RDS,eu-west-1,15.29,USD,2025-08
2025-08-20,123456789014,Testing,Amazon RDS,eu-west-1,12.8,USD,2025-08
2025-08-20,123456789012,Production,AWS Lambda,ap-southeast-1,2.64,USD,2025-08
2025-08-20,123456789013,Development,AWS Lambda,us-west-2,2.75,USD,2025-08
2025-08-20,123456789014,Testing,AWS Lambda,us-east-1,2.93,USD,2025-08
2025-08-20,123456789012,Production,Amazon CloudFront,eu-west-1,11.59,USD,2025-08
2025-08-20,123456789013,Development,Amazon CloudFront,eu-west-1,12.36,USD,2025-08
2025-08-20,123456789014,Testing,Amazon CloudFront,us-west-2,9.18,USD,2025-08
2025-08-20,123456789012,Production,Amazon DynamoDB,us-west-2,4.76,USD,2025-08
2025-08-20,123456789013,Development,Amazon DynamoDB,us-east-1,3.23,USD,2025-08
2025-08-20,123456789014,Testing,Amazon DynamoDB,us-west-2,4.86,USD,2025-08
2025-08-20,123456789012,Production,Amazon ECS,us-west-2,16.03,USD,2025-08
2025-08-20,123456789013,Development,Amazon ECS,ap-southeast-1,19.0,USD,2025-08
2025-08-20,123456789014,Testing,Amazon ECS,ap-southeast-1,19.03,USD,2025-08
2025-08-20,123456789012,Production,Amazon VPC,ap-southeast-1,1.03,USD,2025-08
2025-08-20,123456789013,Development,Amazon VPC,ap-southeast-1,1.63,USD,2025-08
2025-08-20,123456789014,Testing,Amazon VPC,us-west-2,1.51,USD,2025-08
2025-08-20,123456789012,Production,AWS Data Transfer,us-west-2,4.37,USD,2025-08
2025-08-20,123456789013,Development,AWS Data Transfer,eu-west-1,5.45,USD,2025-08
2025-08-20,123456789014,Testing,AWS Data Transfer,us-east-1,6.37,USD,2025-08
2025-08-21,123456789012,Production,Amazon EC2,us-east-1,23.48,USD,2025-08
2025-08-21,123456789013,Development,Amazon EC2,us-east-1,17.87,USD,2025-08
2025-08-21,123456789014,Testing,Amazon EC2,ap-southeast-1,20.45,USD,2025-08
2025-08-21,123456789012,Production,Amazon S3,ap-southeast-1,5.17,USD,2025-08
2025-08-21,123456789013,Development,Amazon S3,us-west-2,5.11,USD,2025-08
2025-08-21,123456789014,Testing,Amazon S3,us-west-2,6.23,USD,2025-08
2025-08-21,123456789012,Production,Amazon RDS,us-west-2,10.24,USD,2025-08
2025-08-21,123456789013,Development,Amazon RDS,us-east-1,15.93,USD,2025-08
2025-08-21,123456789014,Testing,Amazon RDS,ap-southeast-1,13.62,USD,2025-08
2025-08-21,123456789012,Production,AWS Lambda,ap-southeast-1,2.04,USD,2025-08
2025-08-21,123456789013,Development,AWS Lambda,eu-west-1,2.55,USD,2025-08
2025-08-21,123456789014,Testing,AWS Lambda,ap-southeast-1,3.22,USD,2025-08
2025-08-21,123456789012,Production,Amazon CloudFront,us-west-2,8.52,USD,2025-08
2025-08-21,123456789013,Development,Amazon CloudFront,us-west-2,11.08,USD,2025-08
2025-08-21,123456789014,Testing,Amazon CloudFront,us-west-2,11.96,USD,2025-08
2025-08-21,123456789012,Production,Amazon DynamoDB,eu-west-1,4.17,USD,2025-08
2025-08-21,123456789013,Development,Amazon DynamoDB,us-east-1,4.77,USD,2025-08
2025-08-21,123456789014,Testing,Amazon DynamoDB,us-west-2,3.72,USD,2025-08
2025-08-21,123456789012,Production,Amazon ECS,ap-southeast-1,16.94,USD,2025-08
2025-08-21,123456789013,Development,Amazon ECS,us-west-2,17.34,USD,2025-08
2025-08-21,123456789014,Testing,Amazon ECS,us-east-1,12.82,USD,2025-08
2025-08-21,123456789012,Production,Amazon VPC,us-west-2,1.2,USD,2025-08
2025-08-21,123456789013,Development,Amazon VPC,us-east-1,1.58,USD,2025-08
2025-08-21,123456789014,Testing,Amazon VPC,eu-west-1,1.19,USD,2025-08
2025-08-21,123456789012,Production,AWS Data Transfer,eu-west-1,5.28,USD,2025-08
2025-08-21,123456789013,Development,AWS Data Transfer,us-west-2,4.13,USD,2025-08
2025-08-21,123456789014,Testing,AWS Data Transfer,us-east-1,5.93,USD,2025-08
2025-08-22,123456789012,Production,Amazon EC2,us-east-1,21.79,USD,2025-08
2025-08-22,123456789013,Development,Amazon EC2,us-east-1,22.91,USD,2025-08
2025-08-22,123456789014,Testing,Amazon EC2,eu-west-1,18.64,USD,2025-08
2025-08-22,123456789012,Production,Amazon S3,us-west-2,7.87,USD,2025-08
2025-08-22,123456789013,Development,Amazon S3,ap-southeast-1,7.86,USD,2025-08
2025-08-22,123456789014,Testing,Amazon S3,us-east-1,6.72,USD,2025-08
2025-08-22,123456789012,Production,Amazon RDS,us-west-2,12.49,USD,2025-08
2025-08-22,123456789013,Development,Amazon RDS,eu-west-1,16.18,USD,2025-08
2025-08-22,123456789014,Testing,Amazon RDS,eu-west-1,15.27,USD,2025-08
2025-08-22,123456789012,Production,AWS Lambda,eu-west-1,2.53,USD,2025-08
2025-08-22,123456789013,Development,AWS Lambda,eu-west-1,2.41,USD,2025-08
2025-08-22,123456789014,Testing,AWS Lambda,us-east-1,2.45,USD,2025-08
2025-08-22,123456789012,Production,Amazon CloudFront,us-west-2,9.55,USD,2025-08
2025-08-22,123456789013,Development,Amazon CloudFront,ap-southeast-1,8.6,USD,2025-08
2025-08-22,123456789014,Testing,Amazon CloudFront,ap-southeast-1,9.66,USD,2025-08
2025-08-22,123456789012,Production,Amazon DynamoDB,us-east-1,4.74,USD,2025-08
2025-08-22,123456789013,Development,Amazon DynamoDB,eu-west-1,4.51,USD,2025-08
2025-08-22,123456789014,Testing,Amazon DynamoDB,us-east-1,3.49,USD,2025-08
2025-08-22,123456789012,Production,Amazon ECS,eu-west-1,16.11,USD,2025-08
2025-08-22,123456789013,Development,Amazon ECS,ap-southeast-1,16.94,USD,2025-08
2025-08-22,123456789014,Testing,Amazon ECS,ap-southeast-1,19.16,USD,2025-08
2025-08-22,123456789012,Production,Amazon VPC,us-east-1,1.07,USD,2025-08
2025-08-22,123456789013,Development,Amazon VPC,ap-southeast-1,1.58,USD,2025-08
2025-08-22,123456789014,Testing,Amazon VPC,eu-west-1,1.52,USD,2025-08
2025-08-22,123456789012,Production,AWS Data Transfer,us-east-1,6.43,USD,2025-08
2025-08-22,123456789013,Development,AWS Data Transfer,eu-west-1,4.26,USD,2025-08
2025-08-22,123456789014,Testing,AWS Data Transfer,us-east-1,6.17,USD,2025-08
2025-08-23,123456789012,Production,Amazon EC2,us-east-1,10.19,USD,2025-08
2025-08-23,123456789013,Development,Amazon EC2,eu-west-1,11.13,USD,2025-08
2025-08-23,123456789014,Testing,Amazon EC2,eu-west-1,7.82,USD,2025-08
2025-08-23,123456789012,Production,Amazon S3,eu-west-1,2.82,USD,2025-08
2025-08-23,123456789013,Development,Amazon S3,ap-southeast-1,4.08,USD,2025-08
2025-08-23,123456789014,Testing,Amazon S3,us-east-1,2.83,USD,2025-08
2025-08-23,123456789012,Production,Amazon RDS,us-west-2,7.03,USD,2025-08
2025-08-23,123456789013,Development,Amazon RDS,ap-southeast-1,5.16,USD,2025-08
2025-08-23,123456789014,Testing,Amazon RDS,us-east-1,8.03,USD,2025-08
2025-08-23,123456789012,Production,AWS Lambda,us-east-1,1.05,USD,2025-08
2025-08-23,123456789013,Development,AWS Lambda,eu-west-1,1.35,USD,2025-08
2025-08-23,123456789014,Testing,AWS Lambda,us-west-2,1.06,USD,2025-08
2025-08-23,123456789012,Production,Amazon CloudFront,us-west-2,5.91,USD,2025-08
2025-08-23,123456789013,Development,Amazon CloudFront,us-west-2,4.17,USD,2025-08
2025-08-23,123456789014,Testing,Amazon CloudFront,us-east-1,5.13,USD,2025-08
2025-08-23,123456789012,Production,Amazon DynamoDB,ap-southeast-1,2.24,USD,2025-08
2025-08-23,123456789013,Development,Amazon DynamoDB,us-west-2,1.84,USD,2025-08
2025-08-23,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,2.34,USD,2025-08
2025-08-23,123456789012,Production,Amazon ECS,eu-west-1,6.7,USD,2025-08
2025-08-23,123456789013,Development,Amazon ECS,ap-southeast-1,7.12,USD,2025-08
2025-08-23,123456789014,Testing,Amazon ECS,eu-west-1,7.51,USD,2025-08
2025-08-23,123456789012,Production,Amazon VPC,ap-southeast-1,0.6,USD,2025-08
2025-08-23,123456789013,Development,Amazon VPC,ap-southeast-1,0.68,USD,2025-08
2025-08-23,123456789014,Testing,Amazon VPC,us-west-2,0.78,USD,2025-08
2025-08-23,123456789012,Production,AWS Data Transfer,us-east-1,2.28,USD,2025-08
2025-08-23,123456789013,Development,AWS Data Transfer,us-east-1,2.72,USD,2025-08
2025-08-23,123456789014,Testing,AWS Data Transfer,us-east-1,2.91,USD,2025-08
2025-08-24,123456789012,Production,Amazon EC2,us-east-1,11.79,USD,2025-08
2025-08-24,123456789013,Development,Amazon EC2,us-west-2,10.1,USD,2025-08
2025-08-24,123456789014,Testing,Amazon EC2,us-east-1,9.61,USD,2025-08
2025-08-24,123456789012,Production,Amazon S3,us-east-1,3.53,USD,2025-08
2025-08-24,123456789013,Development,Amazon S3,eu-west-1,2.56,USD,2025-08
2025-08-24,123456789014,Testing,Amazon S3,ap-southeast-1,3.16,USD,2025-08
2025-08-24,123456789012,Production,Amazon RDS,us-east-1,7.99,USD,2025-08
2025-08-24,123456789013,Development,Amazon RDS,us-east-1,5.36,USD,2025-08
2025-08-24,123456789014,Testing,Amazon RDS,us-east-1,5.75,USD,2025-08
2025-08-24,123456789012,Production,AWS Lambda,us-west-2,1.16,USD,2025-08
2025-08-24,123456789013,Development,AWS Lambda,us-west-2,1.12,USD,2025-08
2025-08-24,123456789014,Testing,AWS Lambda,us-west-2,1.05,USD,2025-08
2025-08-24,123456789012,Production,Amazon CloudFront,eu-west-1,5.09,USD,2025-08
2025-08-24,123456789013,Development,Amazon CloudFront,eu-west-1,4.52,USD,2025-08
2025-08-24,123456789014,Testing,Amazon CloudFront,ap-southeast-1,6.38,USD,2025-08
2025-08-24,123456789012,Production,Amazon DynamoDB,us-east-1,1.75,USD,2025-08
2025-08-24,123456789013,Development,Amazon DynamoDB,us-east-1,2.36,USD,2025-08
2025-08-24,123456789014,Testing,Amazon DynamoDB,eu-west-1,1.79,USD,2025-08
2025-08-24,123456789012,Production,Amazon ECS,us-west-2,8.36,USD,2025-08
2025-08-24,123456789013,Development,Amazon ECS,us-east-1,6.21,USD,2025-08
2025-08-24,123456789014,Testing,Amazon ECS,us-west-2,9.12,USD,2025-08
2025-08-24,123456789012,Production,Amazon VPC,eu-west-1,0.55,USD,2025-08
2025-08-24,123456789013,Development,Amazon VPC,us-east-1,0.67,USD,2025-08
2025-08-24,123456789014,Testing,Amazon VPC,ap-southeast-1,0.54,USD,2025-08
2025-08-24,123456789012,Production,AWS Data Transfer,us-east-1,2.74,USD,2025-08
2025-08-24,123456789013,Development,AWS Data Transfer,us-west-2,3.22,USD,2025-08
2025-08-24,123456789014,Testing,AWS Data Transfer,ap-southeast-1,2.7,USD,2025-08
2025-08-25,123456789012,Production,Amazon EC2,eu-west-1,21.04,USD,2025-08
2025-08-25,123456789013,Development,Amazon EC2,us-west-2,15.79,USD,2025-08
2025-08-25,123456789014,Testing,Amazon EC2,us-east-1,16.25,USD,2025-08
2025-08-25,123456789012,Production,Amazon S3,eu-west-1,7.44,USD,2025-08
2025-08-25,123456789013,Development,Amazon S3,us-east-1,5.96,USD,2025-08
2025-08-25,123456789014,Testing,Amazon S3,us-east-1,5.54,USD,2025-08
2025-08-25,123456789012,Production,Amazon RDS,us-east-1,15.97,USD,2025-08
2025-08-25,123456789013,Development,Amazon RDS,us-west-2,13.37,USD,2025-08
2025-08-25,123456789014,Testing,Amazon RDS,eu-west-1,10.4,USD,2025-08
2025-08-25,123456789012,Production,AWS Lambda,us-west-2,2.09,USD,2025-08
2025-08-25,123456789013,Development,AWS Lambda,ap-southeast-1,3.25,USD,2025-08
2025-08-25,123456789014,Testing,AWS Lambda,ap-southeast-1,3.1,USD,2025-08
2025-08-25,123456789012,Production,Amazon CloudFront,us-west-2,9.57,USD,2025-08
2025-08-25,123456789013,Development,Amazon CloudFront,ap-southeast-1,10.15,USD,2025-08
2025-08-25,123456789014,Testing,Amazon CloudFront,eu-west-1,10.22,USD,2025-08
2025-08-25,123456789012,Production,Amazon DynamoDB,us-east-1,3.41,USD,2025-08
2025-08-25,123456789013,Development,Amazon DynamoDB,eu-west-1,4.71,USD,2025-08
2025-08-25,123456789014,Testing,Amazon DynamoDB,us-east-1,3.82,USD,2025-08
2025-08-25,123456789012,Production,Amazon ECS,us-east-1,14.27,USD,2025-08
2025-08-25,123456789013,Development,Amazon ECS,us-east-1,18.43,USD,2025-08
2025-08-25,123456789014,Testing,Amazon ECS,ap-southeast-1,19.03,USD,2025-08
2025-08-25,123456789012,Production,Amazon VPC,eu-west-1,1.5,USD,2025-08
2025-08-25,123456789013,Development,Amazon VPC,ap-southeast-1,1.38,USD,2025-08
2025-08-25,123456789014,Testing,Amazon VPC,us-east-1,1.36,USD,2025-08
2025-08-25,123456789012,Production,AWS Data Transfer,us-east-1,4.84,USD,2025-08
2025-08-25,123456789013,Development,AWS Data Transfer,eu-west-1,5.33,USD,2025-08
2025-08-25,123456789014,Testing,AWS Data Transfer,ap-southeast-1,6.45,USD,2025-08
2025-08-26,123456789012,Production,Amazon EC2,ap-southeast-1,17.28,USD,2025-08
2025-08-26,123456789013,Development,Amazon EC2,ap-southeast-1,21.6,USD,2025-08
2025-08-26,123456789014,Testing,Amazon EC2,us-west-2,19.64,USD,2025-08
2025-08-26,123456789012,Production,Amazon S3,us-west-2,5.31,USD,2025-08
2025-08-26,123456789013,Development,Amazon S3,us-west-2,7.91,USD,2025-08
2025-08-26,123456789014,Testing,Amazon S3,ap-southeast-1,5.76,USD,2025-08
2025-08-26,123456789012,Production,Amazon RDS,us-west-2,12.96,USD,2025-08
2025-08-26,123456789013,Development,Amazon RDS,us-west-2,14.31,USD,2025-08
2025-08-26,123456789014,Testing,Amazon RDS,us-east-1,14.95,USD,2025-08
2025-08-26,123456789012,Production,AWS Lambda,us-east-1,2.83,USD,2025-08
2025-08-26,123456789013,Development,AWS Lambda,eu-west-1,2.87,USD,2025-08
2025-08-26,123456789014,Testing,AWS Lambda,us-east-1,2.73,USD,2025-08
2025-08-26,123456789012,Production,Amazon CloudFront,us-west-2,10.64,USD,2025-08
2025-08-26,123456789013,Development,Amazon CloudFront,eu-west-1,9.46,USD,2025-08
2025-08-26,123456789014,Testing,Amazon CloudFront,eu-west-1,8.55,USD,2025-08
2025-08-26,123456789012,Production,Amazon DynamoDB,ap-southeast-1,3.37,USD,2025-08
2025-08-26,123456789013,Development,Amazon DynamoDB,us-east-1,4.88,USD,2025-08
2025-08-26,123456789014,Testing,Amazon DynamoDB,us-east-1,4.43,USD,2025-08
2025-08-26,123456789012,Production,Amazon ECS,eu-west-1,16.86,USD,2025-08
2025-08-26,123456789013,Development,Amazon ECS,ap-southeast-1,17.43,USD,2025-08
2025-08-26,123456789014,Testing,Amazon ECS,us-west-2,14.52,USD,2025-08
2025-08-26,123456789012,Production,Amazon VPC,us-east-1,1.46,USD,2025-08
2025-08-26,123456789013,Development,Amazon VPC,ap-southeast-1,1.04,USD,2025-08
2025-08-26,123456789014,Testing,Amazon VPC,us-east-1,1.32,USD,2025-08
2025-08-26,123456789012,Production,AWS Data Transfer,ap-southeast-1,4.86,USD,2025-08
2025-08-26,123456789013,Development,AWS Data Transfer,us-west-2,5.92,USD,2025-08
2025-08-26,123456789014,Testing,AWS Data Transfer,ap-southeast-1,6.22,USD,2025-08
2025-08-27,123456789012,Production,Amazon EC2,ap-southeast-1,17.46,USD,2025-08
2025-08-27,123456789013,Development,Amazon EC2,us-west-2,19.47,USD,2025-08
2025-08-27,123456789014,Testing,Amazon EC2,eu-west-1,24.57,USD,2025-08
2025-08-27,123456789012,Production,Amazon S3,us-east-1,6.75,USD,2025-08
2025-08-27,123456789013,Development,Amazon S3,us-west-2,6.85,USD,2025-08
2025-08-27,123456789014,Testing,Amazon S3,us-west-2,7.99,USD,2025-08
2025-08-27,123456789012,Production,Amazon RDS,ap-southeast-1,11.71,USD,2025-08
2025-08-27,123456789013,Development,Amazon RDS,ap-southeast-1,13.75,USD,2025-08
2025-08-27,123456789014,Testing,Amazon RDS,ap-southeast-1,11.73,USD,2025-08
2025-08-27,123456789012,Production,AWS Lambda,us-west-2,2.41,USD,2025-08
2025-08-27,123456789013,Development,AWS Lambda,eu-west-1,2.4,USD,2025-08
2025-08-27,123456789014,Testing,AWS Lambda,us-east-1,2.78,USD,2025-08
2025-08-27,123456789012,Production,Amazon CloudFront,eu-west-1,10.95,USD,2025-08
2025-08-27,123456789013,Development,Amazon CloudFront,ap-southeast-1,9.89,USD,2025-08
2025-08-27,123456789014,Testing,Amazon CloudFront,us-west-2,9.97,USD,2025-08
2025-08-27,123456789012,Production,Amazon DynamoDB,us-east-1,4.91,USD,2025-08
2025-08-27,123456789013,Development,Amazon DynamoDB,us-east-1,4.11,USD,2025-08
2025-08-27,123456789014,Testing,Amazon DynamoDB,eu-west-1,4.8,USD,2025-08
2025-08-27,123456789012,Production,Amazon ECS,us-east-1,12.4,USD,2025-08
2025-08-27,123456789013,Development,Amazon ECS,eu-west-1,14.52,USD,2025-08
2025-08-27,123456789014,Testing,Amazon ECS,eu-west-1,17.11,USD,2025-08
2025-08-27,123456789012,Production,Amazon VPC,ap-southeast-1,1.03,USD,2025-08
2025-08-27,123456789013,Development,Amazon VPC,ap-southeast-1,1.53,USD,2025-08
2025-08-27,123456789014,Testing,Amazon VPC,us-east-1,1.38,USD,2025-08
2025-08-27,123456789012,Production,AWS Data Transfer,ap-southeast-1,4.61,USD,2025-08
2025-08-27,123456789013,Development,AWS Data Transfer,us-east-1,4.88,USD,2025-08
2025-08-27,123456789014,Testing,AWS Data Transfer,us-west-2,6.46,USD,2025-08
2025-08-28,123456789012,Production,Amazon EC2,eu-west-1,24.45,USD,2025-08
2025-08-28,123456789013,Development,Amazon EC2,us-east-1,22.58,USD,2025-08
2025-08-28,123456789014,Testing,Amazon EC2,ap-southeast-1,23.39,USD,2025-08
2025-08-28,123456789012,Production,Amazon S3,us-east-1,7.86,USD,2025-08
2025-08-28,123456789013,Development,Amazon S3,eu-west-1,6.9,USD,2025-08
2025-08-28,123456789014,Testing,Amazon S3,ap-southeast-1,7.29,USD,2025-08
2025-08-28,123456789012,Production,Amazon RDS,us-west-2,12.95,USD,2025-08
2025-08-28,123456789013,Development,Amazon RDS,us-east-1,11.74,USD,2025-08
2025-08-28,123456789014,Testing,Amazon RDS,us-west-2,15.09,USD,2025-08
2025-08-28,123456789012,Production,AWS Lambda,eu-west-1,2.59,USD,2025-08
2025-08-28,123456789013,Development,AWS Lambda,us-west-2,3.27,USD,2025-08
2025-08-28,123456789014,Testing,AWS Lambda,us-west-2,2.26,USD,2025-08
2025-08-28,123456789012,Production,Amazon CloudFront,ap-southeast-1,10.89,USD,2025-08
2025-08-28,123456789013,Development,Amazon CloudFront,ap-southeast-1,11.16,USD,2025-08
2025-08-28,123456789014,Testing,Amazon CloudFront,us-east-1,13.01,USD,2025-08
2025-08-28,123456789012,Production,Amazon DynamoDB,us-east-1,3.82,USD,2025-08
2025-08-28,123456789013,Development,Amazon DynamoDB,us-west-2,3.13,USD,2025-08
2025-08-28,123456789014,Testing,Amazon DynamoDB,us-east-1,4.09,USD,2025-08
2025-08-28,123456789012,Production,Amazon ECS,us-west-2,15.1,USD,2025-08
2025-08-28,123456789013,Development,Amazon ECS,eu-west-1,16.21,USD,2025-08
2025-08-28,123456789014,Testing,Amazon ECS,eu-west-1,19.86,USD,2025-08
2025-08-28,123456789012,Production,Amazon VPC,eu-west-1,1.34,USD,2025-08
2025-08-28,123456789013,Development,Amazon VPC,ap-southeast-1,1.06,USD,2025-08
2025-08-28,123456789014,Testing,Amazon VPC,ap-southeast-1,1.5,USD,2025-08
2025-08-28,123456789012,Production,AWS Data Transfer,us-west-2,5.54,USD,2025-08
2025-08-28,123456789013,Development,AWS Data Transfer,ap-southeast-1,6.04,USD,2025-08
2025-08-28,123456789014,Testing,AWS Data Transfer,us-east-1,5.63,USD,2025-08
2025-08-29,123456789012,Production,Amazon EC2,ap-southeast-1,23.33,USD,2025-08
2025-08-29,123456789013,Development,Amazon EC2,us-west-2,23.27,USD,2025-08
2025-08-29,123456789014,Testing,Amazon EC2,us-west-2,18.79,USD,2025-08
2025-08-29,123456789012,Production,Amazon S3,us-west-2,8.15,USD,2025-08
2025-08-29,123456789013,Development,Amazon S3,ap-southeast-1,7.96,USD,2025-08
2025-08-29,123456789014,Testing,Amazon S3,us-west-2,6.81,USD,2025-08
2025-08-29,123456789012,Production,Amazon RDS,us-west-2,16.54,USD,2025-08
2025-08-29,123456789013,Development,Amazon RDS,us-east-1,14.49,USD,2025-08
2025-08-29,123456789014,Testing,Amazon RDS,eu-west-1,16.2,USD,2025-08
2025-08-29,123456789012,Production,AWS Lambda,ap-southeast-1,2.74,USD,2025-08
2025-08-29,123456789013,Development,AWS Lambda,ap-southeast-1,3.1,USD,2025-08
2025-08-29,123456789014,Testing,AWS Lambda,us-east-1,2.61,USD,2025-08
2025-08-29,123456789012,Production,Amazon CloudFront,ap-southeast-1,11.64,USD,2025-08
2025-08-29,123456789013,Development,Amazon CloudFront,ap-southeast-1,11.62,USD,2025-08
2025-08-29,123456789014,Testing,Amazon CloudFront,ap-southeast-1,8.3,USD,2025-08
2025-08-29,123456789012,Production,Amazon DynamoDB,us-west-2,3.33,USD,2025-08
2025-08-29,123456789013,Development,Amazon DynamoDB,us-west-2,3.79,USD,2025-08
2025-08-29,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,3.43,USD,2025-08
2025-08-29,123456789012,Production,Amazon ECS,ap-southeast-1,16.67,USD,2025-08
2025-08-29,123456789013,Development,Amazon ECS,us-east-1,15.66,USD,2025-08
2025-08-29,123456789014,Testing,Amazon ECS,ap-southeast-1,17.75,USD,2025-08
2025-08-29,123456789012,Production,Amazon VPC,eu-west-1,1.45,USD,2025-08
2025-08-29,123456789013,Development,Amazon VPC,eu-west-1,1.22,USD,2025-08
2025-08-29,123456789014,Testing,Amazon VPC,ap-southeast-1,1.44,USD,2025-08
2025-08-29,123456789012,Production,AWS Data Transfer,eu-west-1,5.78,USD,2025-08
2025-08-29,123456789013,Development,AWS Data Transfer,ap-southeast-1,4.63,USD,2025-08
2025-08-29,123456789014,Testing,AWS Data Transfer,us-east-1,4.31,USD,2025-08
2025-08-30,123456789012,Production,Amazon EC2,ap-southeast-1,9.51,USD,2025-08
2025-08-30,123456789013,Development,Amazon EC2,us-west-2,8.18,USD,2025-08
2025-08-30,123456789014,Testing,Amazon EC2,us-west-2,11.91,USD,2025-08
2025-08-30,123456789012,Production,Amazon S3,eu-west-1,2.59,USD,2025-08
2025-08-30,123456789013,Development,Amazon S3,eu-west-1,4.07,USD,2025-08
2025-08-30,123456789014,Testing,Amazon S3,us-east-1,2.92,USD,2025-08
2025-08-30,123456789012,Production,Amazon RDS,us-west-2,7.23,USD,2025-08
2025-08-30,123456789013,Development,Amazon RDS,eu-west-1,5.78,USD,2025-08
2025-08-30,123456789014,Testing,Amazon RDS,us-west-2,5.84,USD,2025-08
2025-08-30,123456789012,Production,AWS Lambda,eu-west-1,1.15,USD,2025-08
2025-08-30,123456789013,Development,AWS Lambda,us-west-2,1.28,USD,2025-08
2025-08-30,123456789014,Testing,AWS Lambda,us-west-2,1.4,USD,2025-08
2025-08-30,123456789012,Production,Amazon CloudFront,ap-southeast-1,4.69,USD,2025-08
2025-08-30,123456789013,Development,Amazon CloudFront,ap-southeast-1,5.5,USD,2025-08
2025-08-30,123456789014,Testing,Amazon CloudFront,us-east-1,5.05,USD,2025-08
2025-08-30,123456789012,Production,Amazon DynamoDB,us-west-2,1.96,USD,2025-08
2025-08-30,123456789013,Development,Amazon DynamoDB,us-east-1,2.37,USD,2025-08
2025-08-30,123456789014,Testing,Amazon DynamoDB,eu-west-1,2.42,USD,2025-08
2025-08-30,123456789012,Production,Amazon ECS,eu-west-1,7.42,USD,2025-08
2025-08-30,123456789013,Development,Amazon ECS,us-west-2,9.24,USD,2025-08
2025-08-30,123456789014,Testing,Amazon ECS,ap-southeast-1,6.53,USD,2025-08
2025-08-30,123456789012,Production,Amazon VPC,ap-southeast-1,0.52,USD,2025-08
2025-08-30,123456789013,Development,Amazon VPC,us-west-2,0.78,USD,2025-08
2025-08-30,123456789014,Testing,Amazon VPC,eu-west-1,0.75,USD,2025-08
2025-08-30,123456789012,Production,AWS Data Transfer,us-east-1,2.27,USD,2025-08
2025-08-30,123456789013,Development,AWS Data Transfer,ap-southeast-1,2.31,USD,2025-08
2025-08-30,123456789014,Testing,AWS Data Transfer,eu-west-1,2.59,USD,2025-08
2025-08-31,123456789012,Production,Amazon EC2,ap-southeast-1,10.72,USD,2025-08
2025-08-31,123456789013,Development,Amazon EC2,us-east-1,8.41,USD,2025-08
2025-08-31,123456789014,Testing,Amazon EC2,us-west-2,11.24,USD,2025-08
2025-08-31,123456789012,Production,Amazon S3,us-west-2,3.47,USD,2025-08
2025-08-31,123456789013,Development,Amazon S3,eu-west-1,2.8,USD,2025-08
2025-08-31,123456789014,Testing,Amazon S3,ap-southeast-1,3.53,USD,2025-08
2025-08-31,123456789012,Production,Amazon RDS,us-east-1,6.41,USD,2025-08
2025-08-31,123456789013,Development,Amazon RDS,us-east-1,5.54,USD,2025-08
2025-08-31,123456789014,Testing,Amazon RDS,ap-southeast-1,8.29,USD,2025-08
2025-08-31,123456789012,Production,AWS Lambda,us-west-2,1.03,USD,2025-08
2025-08-31,123456789013,Development,AWS Lambda,ap-southeast-1,1.37,USD,2025-08
2025-08-31,123456789014,Testing,AWS Lambda,us-east-1,1.11,USD,2025-08
2025-08-31,123456789012,Production,Amazon CloudFront,eu-west-1,6.13,USD,2025-08
2025-08-31,123456789013,Development,Amazon CloudFront,eu-west-1,5.02,USD,2025-08
2025-08-31,123456789014,Testing,Amazon CloudFront,us-west-2,5.2,USD,2025-08
2025-08-31,123456789012,Production,Amazon DynamoDB,us-west-2,1.63,USD,2025-08
2025-08-31,123456789013,Development,Amazon DynamoDB,eu-west-1,2.12,USD,2025-08
2025-08-31,123456789014,Testing,Amazon DynamoDB,us-east-1,2.28,USD,2025-08
2025-08-31,123456789012,Production,Amazon ECS,eu-west-1,9.88,USD,2025-08
2025-08-31,123456789013,Development,Amazon ECS,ap-southeast-1,9.43,USD,2025-08
2025-08-31,123456789014,Testing,Amazon ECS,us-east-1,7.8,USD,2025-08
2025-08-31,123456789012,Production,Amazon VPC,eu-west-1,0.57,USD,2025-08
2025-08-31,123456789013,Development,Amazon VPC,us-east-1,0.64,USD,2025-08
2025-08-31,123456789014,Testing,Amazon VPC,ap-southeast-1,0.75,USD,2025-08
